"run","KPI","pooled","separate","difference"
88,"Avg_Overtime_amount",0.000602482621375407,0.00079402032436642,-0.000191537702991013
89,"Avg_Waiting_room_delay",0.0343748221155367,0.0814982886879756,-0.047123466572439
89,"Avg_Access_time_days",1.37282229965157,2.81184668989547,-1.4390243902439
89,"Fraction_overtime",0.00348432055749129,0.00522648083623693,-0.00174216027874565
89,"Avg_Overtime_amount",0.000866291890315243,0.000509787105971298,0.000356504784343945
90,"Avg_Waiting_room_delay",0.0394844230877909,0.0533191793004849,-0.013834756212694
90,"Avg_Access_time_days",1.08027923211169,2.81849912739965,-1.73821989528796
90,"Fraction_overtime",0.00174520069808028,0.00174520069808028,0
90,"Avg_Overtime_amount",0.000254252877333867,0.000288760423221077,-3.45075458872094e-05
91,"Avg_Waiting_room_delay",0.0411300778779654,0.0680936192056195,-0.0269635413276541
91,"Avg_Access_time_days",1.13368983957219,2.26381461675579,-1.1301247771836
91,"Fraction_overtime",0.0017825311942959,0.0035650623885918,-0.0017825311942959
91,"Avg_Overtime_amount",0.000540544039023491,0.000711068618106334,-0.000170524579082843
92,"Avg_Waiting_room_delay",0.038406521367114,0.0644180013884008,-0.0260114800212869
92,"Avg_Access_time_days",1.08576329331046,1.89193825042882,-0.806174957118353
92,"Fraction_overtime",0,0.00686106346483705,-0.00686106346483705
92,"Avg_Overtime_amount",0,0.00196837964467496,-0.00196837964467496
93,"Avg_Waiting_room_delay",0.0352885559677582,0.0487736140682077,-0.0134850581004495
93,"Avg_Access_time_days",1.22300884955752,3.15221238938053,-1.92920353982301
93,"Fraction_overtime",0.00353982300884956,0.00353982300884956,0
93,"Avg_Overtime_amount",0.000281103323084474,0.0010998179011111,-0.00081871457802663
94,"Avg_Waiting_room_delay",0.044846224543635,0.0737431951548871,-0.0288969706112521
94,"Avg_Access_time_days",1.13405797101449,3.05434782608696,-1.92028985507246
94,"Fraction_overtime",0.0036231884057971,0.0072463768115942,-0.0036231884057971
94,"Avg_Overtime_amount",0.00141933184966192,0.00175424980025883,-0.000334917950596912
95,"Avg_Waiting_room_delay",0.0424425207999739,0.0370517087563131,0.00539081204366087
95,"Avg_Access_time_days",1.03703703703704,2.42777777777778,-1.39074074074074
95,"Fraction_overtime",0,0,0
95,"Avg_Overtime_amount",0,0,0
96,"Avg_Waiting_room_delay",0.0423476227331853,0.0480775551894891,-0.00572993245630372
96,"Avg_Access_time_days",1.25778546712803,2.8477508650519,-1.58996539792388
96,"Fraction_overtime",0.00519031141868512,0,0.00519031141868512
96,"Avg_Overtime_amount",0.00135592058762355,0,0.00135592058762355
97,"Avg_Waiting_room_delay",0.0403514229990853,0.037311820958889,0.00303960204019638
97,"Avg_Access_time_days",1.18260869565217,2.22608695652174,-1.04347826086957
97,"Fraction_overtime",0.00695652173913044,0.00173913043478261,0.00521739130434783
97,"Avg_Overtime_amount",0.00135921025420593,0.000264583148838651,0.00109462710536728
98,"Avg_Waiting_room_delay",0.0395615497671808,0.0627096014675407,-0.0231480517003599
98,"Avg_Access_time_days",1.04470198675497,2.70860927152318,-1.66390728476821
98,"Fraction_overtime",0,0.00496688741721854,-0.00496688741721854
98,"Avg_Overtime_amount",0,0.00177908316899667,-0.00177908316899667
99,"Avg_Waiting_room_delay",0.0415437551265645,0.0718470287334568,-0.0303032736068923
99,"Avg_Access_time_days",1.10606060606061,1.75757575757576,-0.651515151515152
99,"Fraction_overtime",0,0.00378787878787879,-0.00378787878787879
99,"Avg_Overtime_amount",0,0.00117339041520623,-0.00117339041520623
100,"Avg_Waiting_room_delay",0.0431829700105978,0.0868987525216809,-0.0437157825110831
100,"Avg_Access_time_days",1.04063604240283,2.57773851590106,-1.53710247349823
100,"Fraction_overtime",0.0088339222614841,0.0106007067137809,-0.00176678445229682
100,"Avg_Overtime_amount",0.00270010887660119,0.00451726248385348,-0.00181715360725228
101,"Avg_Waiting_room_delay",0.0245396249401234,0.0461447182371098,-0.0216050932969863
101,"Avg_Access_time_days",1.09138840070299,2.61335676625659,-1.5219683655536
101,"Fraction_overtime",0,0.00175746924428822,-0.00175746924428822
101,"Avg_Overtime_amount",0,0.000846598399833519,-0.000846598399833519
102,"Avg_Waiting_room_delay",0.0434041284938953,0.0655731990863451,-0.0221690705924499
102,"Avg_Access_time_days",1.15837937384899,2.20257826887661,-1.04419889502762
102,"Fraction_overtime",0,0.00184162062615101,-0.00184162062615101
102,"Avg_Overtime_amount",0,5.82653480567212e-05,-5.82653480567212e-05
103,"Avg_Waiting_room_delay",0.0454796061461934,0.0614736370781944,-0.0159940309320011
103,"Avg_Access_time_days",1.11721611721612,2.30586080586081,-1.18864468864469
103,"Fraction_overtime",0.00549450549450549,0.00366300366300366,0.00183150183150183
103,"Avg_Overtime_amount",0.000674251557118232,7.64737145319795e-05,0.000597777842586253
104,"Avg_Waiting_room_delay",0.0279897192668492,0.0546501595954626,-0.0266604403286134
104,"Avg_Access_time_days",1.20357142857143,2.8625,-1.65892857142857
104,"Fraction_overtime",0,0.00357142857142857,-0.00357142857142857
104,"Avg_Overtime_amount",0,0.000985713128082694,-0.000985713128082694
105,"Avg_Waiting_room_delay",0.0379528047937936,0.0710474781427316,-0.0330946733489379
105,"Avg_Access_time_days",1.08457711442786,1.61857379767828,-0.533996683250415
105,"Fraction_overtime",0.00165837479270315,0.00497512437810945,-0.0033167495854063
105,"Avg_Overtime_amount",7.24167923078003e-05,0.00172325016930427,-0.00165083337699647
106,"Avg_Waiting_room_delay",0.0340554363659117,0.0717125367983975,-0.0376571004324858
106,"Avg_Access_time_days",1.06678082191781,2.19178082191781,-1.125
106,"Fraction_overtime",0.00171232876712329,0.00342465753424658,-0.00171232876712329
106,"Avg_Overtime_amount",2.66153575471122e-06,0.00055769331549438,-0.000555031779739669
107,"Avg_Waiting_room_delay",0.043565353418307,0.0682084096422366,-0.0246430562239296
107,"Avg_Access_time_days",1.09856630824373,1.90143369175627,-0.802867383512545
107,"Fraction_overtime",0.0017921146953405,0.003584229390681,-0.0017921146953405
107,"Avg_Overtime_amount",0.00021397046601239,0.00129878049446283,-0.00108481002845044
108,"Avg_Waiting_room_delay",0.0416798062734026,0.0621644694481775,-0.0204846631747749
108,"Avg_Access_time_days",1.12105263157895,2.89298245614035,-1.7719298245614
108,"Fraction_overtime",0.00175438596491228,0.00526315789473684,-0.00350877192982456
108,"Avg_Overtime_amount",0.000142617287765352,0.00149383755782306,-0.00135122027005771
109,"Avg_Waiting_room_delay",0.0441157326623173,0.0679528340035455,-0.0238371013412282
109,"Avg_Access_time_days",1.14907872696817,2.44891122278057,-1.2998324958124
109,"Fraction_overtime",0.0016750418760469,0.0067001675041876,-0.0050251256281407
109,"Avg_Overtime_amount",0.000127109693860218,0.00196325316000876,-0.00183614346614854
110,"Avg_Waiting_room_delay",0.040669115632375,0.0749011274800229,-0.0342320118476479
110,"Avg_Access_time_days",1.08672566371681,2.41592920353982,-1.32920353982301
110,"Fraction_overtime",0,0.00353982300884956,-0.00353982300884956
110,"Avg_Overtime_amount",0,0.00198236695698996,-0.00198236695698996
111,"Avg_Waiting_room_delay",0.0437849270426809,0.0475626798180832,-0.00377775277540229
111,"Avg_Access_time_days",1.17454545454545,2.13272727272727,-0.958181818181818
111,"Fraction_overtime",0.00545454545454545,0.00181818181818182,0.00363636363636364
111,"Avg_Overtime_amount",0.00174951530797306,0.000134265132573574,0.00161525017539949
112,"Avg_Waiting_room_delay",0.0379862335884128,0.0511967246642132,-0.0132104910758005
112,"Avg_Access_time_days",1.52236135957066,2.62075134168157,-1.09838998211091
112,"Fraction_overtime",0.00178890876565295,0.00178890876565295,0
112,"Avg_Overtime_amount",6.48419735308363e-05,0.000570600560245012,-0.000505758586714175
113,"Avg_Waiting_room_delay",0.063431591690685,0.0485102920378965,0.0149212996527886
113,"Avg_Access_time_days",1.13307984790875,2.10836501901141,-0.975285171102662
113,"Fraction_overtime",0.00380228136882129,0.00380228136882129,0
113,"Avg_Overtime_amount",0.000690140213856644,0.00153867956089241,-0.000848539347035767
114,"Avg_Waiting_room_delay",0.0424457656000335,0.0535769640430032,-0.0111311984429697
114,"Avg_Access_time_days",1.12612612612613,2.76396396396396,-1.63783783783784
114,"Fraction_overtime",0.0018018018018018,0.00720720720720721,-0.00540540540540541
114,"Avg_Overtime_amount",0.000557248181614844,0.00104224661551204,-0.000484998433897193
115,"Avg_Waiting_room_delay",0.035587772541364,0.0457260736726073,-0.0101383011312434
115,"Avg_Access_time_days",1.16666666666667,2.11578947368421,-0.949122807017544
115,"Fraction_overtime",0.00175438596491228,0.00350877192982456,-0.00175438596491228
115,"Avg_Overtime_amount",0.000540106696125333,0.000467273558755746,7.28331373695867e-05
116,"Avg_Waiting_room_delay",0.0336889721630454,0.0525284606007069,-0.0188394884376614
116,"Avg_Access_time_days",1.16134453781513,3.09747899159664,-1.93613445378151
116,"Fraction_overtime",0,0.00504201680672269,-0.00504201680672269
116,"Avg_Overtime_amount",0,0.000939598778991088,-0.000939598778991088
117,"Avg_Waiting_room_delay",0.0468072413270156,0.076205744245453,-0.0293985029184375
117,"Avg_Access_time_days",1.08392857142857,2.30892857142857,-1.225
117,"Fraction_overtime",0,0.00357142857142857,-0.00357142857142857
117,"Avg_Overtime_amount",0,0.000972791444375152,-0.000972791444375152
118,"Avg_Waiting_room_delay",0.0236381631012835,0.04763519232678,-0.0239970292254965
118,"Avg_Access_time_days",1.05962521294719,2.11925042589438,-1.05962521294719
118,"Fraction_overtime",0,0,0
118,"Avg_Overtime_amount",0,0,0
119,"Avg_Waiting_room_delay",0.0340874008208105,0.0435523608739702,-0.00946496005315972
119,"Avg_Access_time_days",1.42173112338858,2.35174953959484,-0.930018416206261
119,"Fraction_overtime",0,0.00184162062615101,-0.00184162062615101
119,"Avg_Overtime_amount",0,3.88668862813482e-05,-3.88668862813482e-05
120,"Avg_Waiting_room_delay",0.0430222305570865,0.0575325102411779,-0.0145102796840914
120,"Avg_Access_time_days",1.15867158671587,3.24169741697417,-2.0830258302583
120,"Fraction_overtime",0.0018450184501845,0.003690036900369,-0.0018450184501845
120,"Avg_Overtime_amount",0.000115522592314513,0.00065403054457531,-0.000538507952260796
121,"Avg_Waiting_room_delay",0.0508615536601223,0.0463586073755045,0.00450294628461773
121,"Avg_Access_time_days",1.03866432337434,1.71880492091388,-0.680140597539543
121,"Fraction_overtime",0,0.0070298769771529,-0.0070298769771529
121,"Avg_Overtime_amount",0,0.00157714126657585,-0.00157714126657585
122,"Avg_Waiting_room_delay",0.0247828170507123,0.0461539546632664,-0.021371137612554
122,"Avg_Access_time_days",1.19594594594595,3.00168918918919,-1.80574324324324
122,"Fraction_overtime",0.00168918918918919,0,0.00168918918918919
122,"Avg_Overtime_amount",2.70437225729668e-05,0,2.70437225729668e-05
123,"Avg_Waiting_room_delay",0.0364699877054031,0.0365991745240815,-0.000129186818678483
123,"Avg_Access_time_days",1.1340206185567,2.54123711340206,-1.40721649484536
123,"Fraction_overtime",0.00171821305841924,0.00171821305841924,0
123,"Avg_Overtime_amount",6.50756609723045e-05,0.000216273550812804,-0.0001511978898405
124,"Avg_Waiting_room_delay",0.0469513902952628,0.0460928320766266,0.000858558218636181
124,"Avg_Access_time_days",1.12998266897747,2.79376083188908,-1.66377816291161
124,"Fraction_overtime",0.00173310225303293,0,0.00173310225303293
124,"Avg_Overtime_amount",3.02490515587024e-05,0,3.02490515587024e-05
125,"Avg_Waiting_room_delay",0.0387948719419715,0.0715168667665029,-0.0327219948245314
125,"Avg_Access_time_days",1.24906367041199,2.4063670411985,-1.15730337078652
125,"Fraction_overtime",0.00187265917602996,0.00561797752808989,-0.00374531835205992
125,"Avg_Overtime_amount",7.67958358176125e-05,0.000610581944538081,-0.000533786108720468
126,"Avg_Waiting_room_delay",0.0465827112378918,0.0592539412906453,-0.0126712300527535
126,"Avg_Access_time_days",1.18959107806691,2.13940520446097,-0.949814126394052
126,"Fraction_overtime",0.00185873605947955,0.00185873605947955,0
126,"Avg_Overtime_amount",0.000331093856101173,0.000277590362006126,5.35034940950468e-05
127,"Avg_Waiting_room_delay",0.0371359043157935,0.0579958687593896,-0.0208599644435961
127,"Avg_Access_time_days",1.12565445026178,2.28621291448517,-1.16055846422339
127,"Fraction_overtime",0,0,0
127,"Avg_Overtime_amount",0,0,0
128,"Avg_Waiting_room_delay",0.0438515248768144,0.0885347757324622,-0.0446832508556478
128,"Avg_Access_time_days",1.11842105263158,2.40789473684211,-1.28947368421053
128,"Fraction_overtime",0.0056390977443609,0.0075187969924812,-0.0018796992481203
128,"Avg_Overtime_amount",0.000646745617762402,0.00220294678664779,-0.00155620116888539
129,"Avg_Waiting_room_delay",0.0264485697377345,0.0484206614667247,-0.0219720917289902
129,"Avg_Access_time_days",1.02245250431779,1.54749568221071,-0.525043177892919
129,"Fraction_overtime",0.00172711571675302,0.00863557858376511,-0.00690846286701209
129,"Avg_Overtime_amount",0.000329114431085067,0.000858262704491107,-0.00052914827340604
130,"Avg_Waiting_room_delay",0.0597711161664079,0.0655691859264887,-0.00579806976008087
130,"Avg_Access_time_days",1.12857142857143,2.79642857142857,-1.66785714285714
130,"Fraction_overtime",0.00714285714285714,0.00535714285714286,0.00178571428571429
130,"Avg_Overtime_amount",0.0013247397386815,0.00110234979358257,0.000222389945098936
131,"Avg_Waiting_room_delay",0.0280519009406945,0.0524044984337521,-0.0243525974930576
131,"Avg_Access_time_days",1.15162454873646,2.79061371841155,-1.63898916967509
131,"Fraction_overtime",0.00180505415162455,0.00180505415162455,0
131,"Avg_Overtime_amount",0.000325008607591369,0.00029198538827005,3.30232193213187e-05
132,"Avg_Waiting_room_delay",0.0405673170597841,0.0548998136995154,-0.0143324966397313
132,"Avg_Access_time_days",1.11892797319933,2.43886097152429,-1.31993299832496
132,"Fraction_overtime",0.0016750418760469,0.0033500837520938,-0.0016750418760469
132,"Avg_Overtime_amount",0.000656973021992397,0.000424739703219146,0.000232233318773251
133,"Avg_Waiting_room_delay",0.0455869794192033,0.0917381305156257,-0.0461511510964225
133,"Avg_Access_time_days",1.16523235800344,3.32185886402754,-2.1566265060241
133,"Fraction_overtime",0.00860585197934595,0.00688468158347676,0.00172117039586919
133,"Avg_Overtime_amount",0.00208103197865767,0.00268600370626058,-0.000604971727602913
134,"Avg_Waiting_room_delay",0.0469155605252327,0.0685612676236072,-0.0216457070983744
134,"Avg_Access_time_days",1.27083333333333,2.97569444444444,-1.70486111111111
134,"Fraction_overtime",0.00173611111111111,0.00694444444444444,-0.00520833333333333
134,"Avg_Overtime_amount",0.00048678129572403,0.00136148223119217,-0.000874700935468141
135,"Avg_Waiting_room_delay",0.045051187333692,0.0435269723012508,0.00152421503244115
135,"Avg_Access_time_days",1.0976821192053,2.8476821192053,-1.75
135,"Fraction_overtime",0,0,0
135,"Avg_Overtime_amount",0,0,0
136,"Avg_Waiting_room_delay",0.0526282372670082,0.0701982371443347,-0.0175699998773265
136,"Avg_Access_time_days",1.15742397137746,2.10554561717352,-0.948121645796064
136,"Fraction_overtime",0.00536672629695885,0,0.00536672629695885
136,"Avg_Overtime_amount",0.00104279349188275,0,0.00104279349188275
137,"Avg_Waiting_room_delay",0.0257391047766051,0.0620661437099231,-0.0363270389333179
137,"Avg_Access_time_days",1.05457746478873,1.90316901408451,-0.848591549295775
137,"Fraction_overtime",0.00176056338028169,0.00352112676056338,-0.00176056338028169
137,"Avg_Overtime_amount",0.000692166973691658,0.000996940654945529,-0.000304773681253871
138,"Avg_Waiting_room_delay",0.0366854534978472,0.0664757122496632,-0.029790258751816
138,"Avg_Access_time_days",1.04903677758319,2.49211908931699,-1.4430823117338
138,"Fraction_overtime",0.00700525394045534,0,0.00700525394045534
138,"Avg_Overtime_amount",0.00173199147969017,0,0.00173199147969017
139,"Avg_Waiting_room_delay",0.0380545562720581,0.0495156476542042,-0.0114610913821461
139,"Avg_Access_time_days",1.06993006993007,2.8513986013986,-1.78146853146853
139,"Fraction_overtime",0,0.00174825174825175,-0.00174825174825175
139,"Avg_Overtime_amount",0,0.000472092461690085,-0.000472092461690085
140,"Avg_Waiting_room_delay",0.0326013988594673,0.0561222797294947,-0.0235208808700274
140,"Avg_Access_time_days",1.0711743772242,1.59964412811388,-0.52846975088968
140,"Fraction_overtime",0,0.00177935943060498,-0.00177935943060498
140,"Avg_Overtime_amount",0,0.00161546521113387,-0.00161546521113387
141,"Avg_Waiting_room_delay",0.0272585607329373,0.0490940270327472,-0.0218354662998099
141,"Avg_Access_time_days",1.06514084507042,2.88028169014085,-1.81514084507042
141,"Fraction_overtime",0.00176056338028169,0,0.00176056338028169
141,"Avg_Overtime_amount",5.28636016070654e-05,0,5.28636016070654e-05
142,"Avg_Waiting_room_delay",0.0491868597900251,0.092711283546205,-0.0435244237561799
142,"Avg_Access_time_days",1.44732297063903,2.93782383419689,-1.49050086355786
142,"Fraction_overtime",0.00172711571675302,0.00690846286701209,-0.00518134715025907
142,"Avg_Overtime_amount",0.000323257406150657,0.000823664892553026,-0.000500407486402369
143,"Avg_Waiting_room_delay",0.0299527910046254,0.0595775800241832,-0.0296247890195578
143,"Avg_Access_time_days",1.09677419354839,2.06451612903226,-0.967741935483871
143,"Fraction_overtime",0,0.003584229390681,-0.003584229390681
143,"Avg_Overtime_amount",0,0.000217987896706499,-0.000217987896706499
144,"Avg_Waiting_room_delay",0.0382349106992716,0.0468920387982498,-0.00865712809897822
144,"Avg_Access_time_days",1.10968921389397,2.26508226691042,-1.15539305301645
144,"Fraction_overtime",0,0.00182815356489945,-0.00182815356489945
144,"Avg_Overtime_amount",0,0.00146522278413731,-0.00146522278413731
145,"Avg_Waiting_room_delay",0.0400193814904797,0.0449156863329978,-0.00489630484251807
145,"Avg_Access_time_days",1.1912013536379,2.82571912013536,-1.63451776649746
145,"Fraction_overtime",0.00169204737732657,0.00338409475465313,-0.00169204737732657
145,"Avg_Overtime_amount",0.000142504066992604,0.00042526047792301,-0.000282756410930406
146,"Avg_Waiting_room_delay",0.0294428729725347,0.0642115758139912,-0.0347687028414565
146,"Avg_Access_time_days",1.11672473867596,2.25609756097561,-1.13937282229965
146,"Fraction_overtime",0.00174216027874564,0.00348432055749129,-0.00174216027874564
146,"Avg_Overtime_amount",2.25615554107779e-05,0.000591681644286309,-0.000569120088875531
147,"Avg_Waiting_room_delay",0.0447628499723852,0.0420856536634546,0.00267719630893062
147,"Avg_Access_time_days",1.08098591549296,3.15492957746479,-2.07394366197183
147,"Fraction_overtime",0,0.00176056338028169,-0.00176056338028169
147,"Avg_Overtime_amount",0,0.00101487631102572,-0.00101487631102572
148,"Avg_Waiting_room_delay",0.0443206103807572,0.0527430002223941,-0.00842238984163689
148,"Avg_Access_time_days",1.10070671378092,2.40636042402827,-1.30565371024735
148,"Fraction_overtime",0.00353356890459364,0.00530035335689046,-0.00176678445229682
148,"Avg_Overtime_amount",0.000263424570056801,0.000441240742896475,-0.000177816172839674
149,"Avg_Waiting_room_delay",0.0391489446357452,0.054492218881831,-0.0153432742460858
149,"Avg_Access_time_days",1.13186813186813,2.46153846153846,-1.32967032967033
149,"Fraction_overtime",0.00366300366300366,0.00183150183150183,0.00183150183150183
149,"Avg_Overtime_amount",0.000234642390980802,0.000285527376629808,-5.08849856490066e-05
150,"Avg_Waiting_room_delay",0.0411766054020267,0.0549341516851928,-0.0137575462831661
150,"Avg_Access_time_days",1.07246376811594,2.28623188405797,-1.21376811594203
150,"Fraction_overtime",0.00181159420289855,0.00543478260869565,-0.0036231884057971
150,"Avg_Overtime_amount",8.01053811470127e-05,0.00128888343320737,-0.00120877805206036
151,"Avg_Waiting_room_delay",0.0450631937576896,0.0550117352829754,-0.00994854152528582
151,"Avg_Access_time_days",1.09489051094891,2.28284671532847,-1.18795620437956
151,"Fraction_overtime",0.0109489051094891,0.00364963503649635,0.0072992700729927
151,"Avg_Overtime_amount",0.00281805147667706,0.000993087674298851,0.0018249638023782
152,"Avg_Waiting_room_delay",0.037962511472512,0.0589066973795312,-0.0209441859070192
152,"Avg_Access_time_days",1.15816326530612,2.73809523809524,-1.57993197278912
152,"Fraction_overtime",0.00510204081632653,0.00340136054421769,0.00170068027210884
152,"Avg_Overtime_amount",0.00050124326922944,0.0017129181481281,-0.00121167487889866
153,"Avg_Waiting_room_delay",0.0474584274447616,0.0660365246638913,-0.0185780972191297
153,"Avg_Access_time_days",1.07029876977153,2.25834797891037,-1.18804920913884
153,"Fraction_overtime",0.00175746924428822,0.00351493848857645,-0.00175746924428822
153,"Avg_Overtime_amount",5.75681498262727e-05,0.00102633655385328,-0.000968768404027004
154,"Avg_Waiting_room_delay",0.0475407656605732,0.0539786622396851,-0.00643789657911192
154,"Avg_Access_time_days",1.06618962432916,2.08586762075134,-1.01967799642218
154,"Fraction_overtime",0,0,0
154,"Avg_Overtime_amount",0,0,0
155,"Avg_Waiting_room_delay",0.0307290711052428,0.0606574135283582,-0.0299283424231155
155,"Avg_Access_time_days",1.13274336283186,2.8,-1.66725663716814
155,"Fraction_overtime",0,0.00176991150442478,-0.00176991150442478
155,"Avg_Overtime_amount",0,0.00051667316966955,-0.00051667316966955
156,"Avg_Waiting_room_delay",0.0478952544829513,0.0899100532435312,-0.0420147987605799
156,"Avg_Access_time_days",1.14564831261101,2.74777975133215,-1.60213143872114
156,"Fraction_overtime",0.00355239786856128,0,0.00355239786856128
156,"Avg_Overtime_amount",0.0006390419162806,0,0.0006390419162806
157,"Avg_Waiting_room_delay",0.0359966328017962,0.0600604571191345,-0.0240638243173383
157,"Avg_Access_time_days",1.11692844677138,2.79755671902269,-1.68062827225131
157,"Fraction_overtime",0.00349040139616056,0.00523560209424084,-0.00174520069808028
157,"Avg_Overtime_amount",0.00116944394279266,0.00284635173119568,-0.00167690778840301
158,"Avg_Waiting_room_delay",0.0406401608789837,0.07550072440028,-0.0348605635212963
158,"Avg_Access_time_days",1.20790378006873,2.73539518900344,-1.52749140893471
158,"Fraction_overtime",0.00343642611683849,0.00343642611683849,0
158,"Avg_Overtime_amount",0.00104233643793337,0.00188788233357959,-0.000845545895646222
159,"Avg_Waiting_room_delay",0.0507928241127366,0.0647132361868492,-0.0139204120741126
159,"Avg_Access_time_days",1.09318996415771,1.68458781362007,-0.591397849462366
159,"Fraction_overtime",0.0017921146953405,0.00896057347670251,-0.00716845878136201
159,"Avg_Overtime_amount",0.000197650528347395,0.00520639851662779,-0.00500874798828039
160,"Avg_Waiting_room_delay",0.0426079967286869,0.0501341808206084,-0.00752618409192154
160,"Avg_Access_time_days",1.3563829787234,2.76063829787234,-1.40425531914894
160,"Fraction_overtime",0.00531914893617021,0.00177304964539007,0.00354609929078014
160,"Avg_Overtime_amount",0.0020033090394995,0.00041244747264798,0.00159086156685151
161,"Avg_Waiting_room_delay",0.0590349234206294,0.0615850231917422,-0.00255009977111277
161,"Avg_Access_time_days",1.11888111888112,2.23601398601399,-1.11713286713287
161,"Fraction_overtime",0.0034965034965035,0.0034965034965035,0
161,"Avg_Overtime_amount",0.000388417418696872,0.000929823986762917,-0.000541406568066046
162,"Avg_Waiting_room_delay",0.0392255525176382,0.0558164180675669,-0.0165908655499287
162,"Avg_Access_time_days",1.19748653500898,2.69120287253142,-1.49371633752244
162,"Fraction_overtime",0.00359066427289048,0.00538599640933573,-0.00179533213644524
162,"Avg_Overtime_amount",0.000606924251230027,0.00158614070709069,-0.000979216455860659
163,"Avg_Waiting_room_delay",0.0436292834226071,0.0544825546161468,-0.0108532711935397
163,"Avg_Access_time_days",1.11469534050179,2.43548387096774,-1.32078853046595
163,"Fraction_overtime",0,0.003584229390681,-0.003584229390681
163,"Avg_Overtime_amount",0,0.00136014827502252,-0.00136014827502252
164,"Avg_Waiting_room_delay",0.0417927830902506,0.0419675526862705,-0.000174769596019871
164,"Avg_Access_time_days",1.05852842809365,2.44481605351171,-1.38628762541806
164,"Fraction_overtime",0.00167224080267559,0.00167224080267559,0
164,"Avg_Overtime_amount",0.000114796514830964,0.000854056865960239,-0.000739260351129275
165,"Avg_Waiting_room_delay",0.0360475825080158,0.0765728258561116,-0.0405252433480958
165,"Avg_Access_time_days",1.22359154929577,2.28345070422535,-1.05985915492958
165,"Fraction_overtime",0.00176056338028169,0.00528169014084507,-0.00352112676056338
165,"Avg_Overtime_amount",0.00128450108461051,0.000368091584743119,0.000916409499867394
166,"Avg_Waiting_room_delay",0.0494740484063477,0.0648321079343009,-0.0153580595279533
166,"Avg_Access_time_days",1.11226252158895,2.59240069084629,-1.48013816925734
166,"Fraction_overtime",0,0.00345423143350604,-0.00345423143350604
166,"Avg_Overtime_amount",0,0.00134642004855383,-0.00134642004855383
167,"Avg_Waiting_room_delay",0.0471156784656973,0.0672849233918868,-0.0201692449261895
167,"Avg_Access_time_days",1.06193078324226,2.183970856102,-1.12204007285974
167,"Fraction_overtime",0.00182149362477231,0.00364298724954463,-0.00182149362477231
167,"Avg_Overtime_amount",9.18846157060664e-05,0.000873835095384351,-0.000781950479678285
168,"Avg_Waiting_room_delay",0.0354310172716093,0.0544439406471098,-0.0190129233755005
168,"Avg_Access_time_days",1.0859649122807,2.21578947368421,-1.12982456140351
168,"Fraction_overtime",0.00350877192982456,0.00175438596491228,0.00175438596491228
168,"Avg_Overtime_amount",0.000299920567735176,0.000640934767013821,-0.000341014199278645
169,"Avg_Waiting_room_delay",0.0550114955881466,0.0562459782949858,-0.00123448270683915
169,"Avg_Access_time_days",1.10566037735849,2.19811320754717,-1.09245283018868
169,"Fraction_overtime",0,0.00188679245283019,-0.00188679245283019
169,"Avg_Overtime_amount",0,0.00024160953690842,-0.00024160953690842
170,"Avg_Waiting_room_delay",0.0447837590653053,0.0931809723926865,-0.0483972133273812
170,"Avg_Access_time_days",1.10357142857143,2.31785714285714,-1.21428571428571
170,"Fraction_overtime",0.00357142857142857,0.00535714285714286,-0.00178571428571429
170,"Avg_Overtime_amount",0.00105661505678018,0.00235608066834776,-0.00129946561156758
171,"Avg_Waiting_room_delay",0.0354483499461684,0.0883205801045716,-0.0528722301584032
171,"Avg_Access_time_days",1.17059891107078,2.58439201451906,-1.41379310344828
171,"Fraction_overtime",0.00544464609800363,0,0.00544464609800363
171,"Avg_Overtime_amount",0.000255033476602709,0,0.000255033476602709
172,"Avg_Waiting_room_delay",0.0427642163350579,0.0875507135231308,-0.0447864971880728
172,"Avg_Access_time_days",1.1472602739726,2.91267123287671,-1.76541095890411
172,"Fraction_overtime",0.00342465753424658,0.00684931506849315,-0.00342465753424658
172,"Avg_Overtime_amount",0.000435796520366522,0.00278671669121599,-0.00235092017084947
173,"Avg_Waiting_room_delay",0.0417695092972012,0.0832460705366519,-0.0414765612394507
173,"Avg_Access_time_days",1.16396396396396,2.67207207207207,-1.50810810810811
173,"Fraction_overtime",0,0.00900900900900901,-0.00900900900900901
173,"Avg_Overtime_amount",0,0.00275015503367653,-0.00275015503367653
174,"Avg_Waiting_room_delay",0.0394993593528454,0.0867190503568582,-0.0472196910040128
174,"Avg_Access_time_days",1.13333333333333,2.17017543859649,-1.03684210526316
174,"Fraction_overtime",0.00350877192982456,0.0087719298245614,-0.00526315789473684
174,"Avg_Overtime_amount",0.000957032980796045,0.0028214409537393,-0.00186440797294325
175,"Avg_Waiting_room_delay",0.0254557977384117,0.0575964070016749,-0.0321406092632632
175,"Avg_Access_time_days",1.22495606326889,2.28646748681898,-1.06151142355009
175,"Fraction_overtime",0.00527240773286467,0.00527240773286467,0
175,"Avg_Overtime_amount",0.00110548728812805,0.00242262091554668,-0.00131713362741863
176,"Avg_Waiting_room_delay",0.0459067232558157,0.0424548084288876,0.00345191482692806
176,"Avg_Access_time_days",1.07181328545781,2.42190305206463,-1.35008976660682
176,"Fraction_overtime",0,0.00179533213644524,-0.00179533213644524
176,"Avg_Overtime_amount",0,0.00011275287279111,-0.00011275287279111
